customer_id,age,income_bracket,account_tenure_months,credit_score_tier,num_products,has_checking,has_savings,has_mortgage,has_auto_loan,has_credit_card,avg_monthly_balance,digital_user,customer_segment,campaign_group
CUST002740,,,48,Very Good,1,1,1,0,0,0,6872.39,0,Standard,Treatment
CUST002741,,75-100K,43,Excellent,3,1,1,1,0,0,5140.3,1,Standard,Treatment
CUST002742,51.0,75-100K,6,Fair,2,1,1,0,0,0,11975.37,1,New,Control
CUST002743,45.0,75-100K,18,Fair,4,1,1,0,0,0,1892.96,1,Standard,Treatment
CUST002744,53.0,30-50K,39,Very Good,6,1,0,0,1,0,10649.61,0,Standard,Treatment
CUST002745,22.0,30-50K,9,Good,5,1,1,0,0,0,500.0,0,New,Control
CUST002746,40.0,,77,Very Good,2,1,1,1,1,0,9656.0,0,Standard,Control
CUST002747,,30-50K,171,Fair,2,1,1,0,0,0,4773.24,1,Standard,Control
CUST002748,27.0,75-100K,11,Very Good,5,1,1,0,0,0,8413.47,1,New,Control
CUST002749,,30-50K,9,Excellent,1,1,0,1,0,0,9834.38,0,New,Control
CUST002750,41.0,<30K,29,Very Good,1,1,0,0,1,0,27372.14,0,Standard,Control
CUST002751,,30-50K,66,Fair,3,1,0,1,0,0,,1,Standard,Treatment
CUST002752,,>150K,15,Excellent,2,1,1,1,0,0,1674.97,1,Standard,Control
CUST002753,,30-50K,1,Very Good,6,1,1,0,1,0,41821.02,1,Growth,Control
CUST002754,,50-75K,37,Very Good,2,1,0,0,0,0,7326.02,1,Standard,Treatment
CUST002755,,50-75K,150,Poor,1,1,1,1,1,0,13410.64,1,Standard,Treatment
CUST002756,38.0,<30K,23,Very Good,2,1,0,1,1,0,2993.85,0,Standard,Treatment
CUST002757,,,26,Fair,1,1,0,0,0,0,2961.05,0,Standard,Treatment
CUST002758,,75-100K,166,Fair,4,1,1,0,0,0,5624.33,1,Standard,Treatment
CUST002759,28.0,50-75K,56,Good,4,1,1,1,0,0,9371.15,0,Standard,Treatment
CUST002760,54.0,100-150K,60,Good,1,1,1,0,0,0,6822.71,1,Standard,Control
CUST002761,54.0,30-50K,39,Very Good,1,1,1,0,0,0,1487.37,0,Standard,Control
CUST002762,32.0,<30K,176,Very Good,2,1,1,1,0,0,30459.65,1,Standard,Control
CUST002763,,100-150K,56,Fair,6,1,1,1,0,0,1173.83,0,Standard,Control
CUST002764,35.0,,108,Very Good,1,1,1,0,0,0,7295.61,1,Standard,Control
CUST002765,48.0,50-75K,57,Excellent,3,0,1,0,0,0,5063.1,1,Standard,Treatment
CUST002766,57.0,75-100K,63,Fair,3,1,1,0,0,0,101998.26,1,Growth,Control
CUST002767,,,16,Very Good,1,1,0,0,1,0,2918.74,1,Standard,Control
CUST002768,51.0,75-100K,17,Good,1,1,0,0,0,0,1128.51,1,Standard,Control
CUST002769,,<30K,73,Good,1,1,1,1,1,0,10725.27,1,Standard,Treatment
CUST002770,42.0,30-50K,16,Good,2,1,0,1,0,0,,0,Standard,Control
CUST002771,41.0,<30K,39,Good,2,0,1,0,1,0,,0,Standard,Treatment
CUST002772,,,13,Poor,5,1,1,1,0,0,,1,Standard,Control
CUST002773,42.0,,81,Excellent,5,1,0,0,0,0,11470.88,0,Standard,Control
CUST002774,22.0,,5,Very Good,3,1,1,0,0,0,1934.52,0,New,Control
CUST002775,37.0,,84,Good,4,1,1,0,1,0,13874.25,0,Standard,Control
CUST002776,40.0,,44,Good,4,1,1,0,0,0,78151.93,1,Growth,Control
CUST002777,41.0,50-75K,9,Good,1,1,0,0,0,0,3116.1,1,New,Control
CUST002778,,50-75K,37,Good,2,1,1,1,0,0,,1,Standard,Control
CUST002779,44.0,30-50K,15,Good,3,1,0,0,0,0,,1,Standard,Treatment
CUST002780,52.0,,18,Good,3,1,1,0,0,0,3416.07,0,Standard,Control
CUST002781,58.0,50-75K,20,Good,4,1,0,0,0,0,5794.48,0,Standard,Control
CUST002782,35.0,>150K,3,Fair,3,1,1,1,0,0,5036.15,0,New,Treatment
CUST002783,26.0,100-150K,204,Good,3,1,1,0,0,0,,1,Standard,Treatment
CUST002784,29.0,100-150K,1,Very Good,2,1,1,0,0,0,1693.74,1,New,Treatment
CUST002785,37.0,100-150K,52,Fair,3,1,1,0,0,0,20504.33,1,Growth,Control
CUST002786,,50-75K,22,Poor,3,1,1,0,0,0,7706.61,0,Standard,Treatment
CUST002787,,75-100K,49,Good,2,1,1,0,0,0,15738.15,1,Standard,Control
CUST002788,25.0,100-150K,21,Excellent,3,0,1,0,0,0,10067.81,1,Standard,Control
CUST002789,38.0,30-50K,53,Very Good,3,1,0,1,0,0,500.0,1,Standard,Control
CUST002790,47.0,>150K,62,Very Good,3,1,0,1,0,0,14546.41,1,Standard,Treatment
CUST002791,53.0,50-75K,56,Excellent,1,1,0,0,1,0,13009.02,1,Standard,Control
CUST002792,,50-75K,5,Good,4,1,0,0,1,0,6557.06,0,New,Treatment
CUST002793,,75-100K,51,Excellent,5,1,1,0,0,0,66468.9,1,Premium,Control
CUST002794,31.0,,15,Good,3,1,1,1,1,0,17225.78,0,Standard,Control
CUST002795,44.0,30-50K,1,Good,4,1,0,0,0,0,16478.46,0,New,Control
CUST002796,,75-100K,25,Very Good,6,1,0,1,0,0,639.52,1,Standard,Treatment
CUST002797,,50-75K,27,Good,1,1,1,0,1,0,24654.55,0,Standard,Treatment
CUST002798,,30-50K,30,Very Good,4,1,1,0,0,0,11081.69,1,Standard,Treatment
CUST002799,,75-100K,58,Good,6,1,1,0,0,0,983.48,0,Standard,Treatment
CUST002800,49.0,50-75K,17,Very Good,1,1,1,0,0,0,7215.23,0,Standard,Control
CUST002801,47.0,75-100K,18,Good,3,1,1,0,0,0,,0,Standard,Treatment
CUST002802,75.0,30-50K,2,Poor,3,1,0,0,0,0,11171.87,1,New,Treatment
CUST002803,,50-75K,55,Excellent,1,1,1,0,0,0,6110.95,0,Standard,Treatment
CUST002804,29.0,50-75K,40,Excellent,2,1,1,1,0,0,2397.74,0,Standard,Control
CUST002805,43.0,50-75K,20,Excellent,1,1,1,1,0,0,,0,Standard,Treatment
CUST002806,22.0,30-50K,58,Very Good,1,1,0,0,0,0,,1,Standard,Treatment
CUST002807,43.0,>150K,36,Very Good,1,1,1,0,0,0,5677.08,1,Standard,Control
CUST002808,32.0,50-75K,30,Good,2,1,1,0,0,0,18557.86,1,Standard,Treatment
CUST002809,58.0,75-100K,34,Fair,5,1,1,1,1,0,,0,Standard,Control
CUST002810,,50-75K,48,Fair,3,1,1,0,0,0,1571.3,1,Standard,Control
CUST002811,43.0,30-50K,51,Good,3,1,1,1,0,0,,0,Standard,Control
CUST002812,,50-75K,16,Excellent,2,1,0,1,0,0,5615.12,1,Standard,Treatment
CUST002813,71.0,50-75K,7,Fair,3,1,1,0,0,0,54687.91,1,Growth,Treatment
CUST002814,40.0,50-75K,8,Excellent,1,1,1,1,0,0,9158.74,1,New,Treatment
CUST002815,72.0,50-75K,48,Good,5,1,1,0,0,0,12278.41,0,Standard,Treatment
CUST002816,57.0,50-75K,99,Very Good,1,1,1,0,0,0,7602.39,1,Standard,Control
CUST002817,52.0,,25,Fair,1,1,0,1,0,0,9586.06,1,Standard,Control
CUST002818,,,8,Good,6,1,1,0,0,0,10209.27,1,New,Control
CUST002819,50.0,30-50K,67,Excellent,6,1,1,1,0,0,11090.45,0,Standard,Treatment
CUST002820,22.0,<30K,85,Good,2,1,0,1,0,0,1285.8,0,Standard,Control
CUST002821,40.0,100-150K,102,Good,2,1,0,1,1,0,1753.61,1,Standard,Control
CUST002822,,50-75K,44,Fair,1,1,0,1,1,0,10872.13,1,Standard,Control
CUST002823,,,94,Fair,1,1,1,0,0,0,5493.98,1,Standard,Control
CUST002824,,50-75K,1,Good,2,1,0,0,1,0,1966.62,1,New,Treatment
CUST002825,44.0,100-150K,5,Very Good,2,1,1,1,1,0,7052.79,1,New,Control
CUST002826,,50-75K,4,Good,2,1,1,0,0,0,34076.66,1,New,Control
CUST002827,,,59,Good,2,1,0,0,0,0,6182.92,1,Standard,Control
CUST002828,44.0,30-50K,3,Fair,4,1,1,0,0,0,,1,New,Control
CUST002829,,>150K,32,Very Good,2,1,1,0,0,0,8475.5,1,Standard,Treatment
CUST002830,,75-100K,30,Very Good,1,1,0,0,0,0,2362.73,1,Standard,Treatment
CUST002831,22.0,100-150K,17,Poor,2,1,1,0,1,0,4624.84,1,Standard,Treatment
CUST002832,31.0,30-50K,98,Good,3,1,1,0,0,0,500.0,1,Standard,Control
CUST002833,68.0,30-50K,8,Poor,3,1,1,1,0,0,1582.75,1,New,Control
CUST002834,40.0,30-50K,20,Very Good,1,1,1,0,1,0,4472.1,1,Standard,Treatment
CUST002835,41.0,30-50K,71,Very Good,1,1,1,1,1,0,1176.15,0,Standard,Control
CUST002836,40.0,100-150K,1,Excellent,2,1,0,0,1,0,4796.21,1,New,Control
CUST002837,73.0,<30K,53,Good,1,1,0,1,1,0,3444.66,0,Standard,Control
CUST002838,69.0,<30K,81,Good,2,1,1,1,0,0,24059.35,0,Standard,Control
CUST002839,75.0,30-50K,129,Fair,1,1,1,0,0,0,55706.07,1,Standard,Treatment
CUST002840,42.0,30-50K,100,Good,2,1,1,0,0,0,4595.54,1,Standard,Control
CUST002841,,30-50K,18,Good,4,1,1,1,0,0,7725.54,1,Standard,Control
CUST002842,22.0,,42,Poor,1,1,1,1,0,0,,0,Standard,Treatment
CUST002843,67.0,,3,Very Good,3,1,1,1,0,0,4882.6,0,New,Treatment
CUST002844,27.0,<30K,14,Good,6,1,0,0,0,0,8142.55,0,Standard,Control
CUST002845,48.0,,4,Very Good,3,1,0,1,0,0,923.06,1,New,Control
CUST002846,28.0,50-75K,18,Good,3,1,1,0,0,0,9134.24,0,Standard,Control
CUST002847,36.0,<30K,99,Excellent,4,1,1,0,0,0,22744.08,0,Growth,Control
CUST002848,32.0,75-100K,20,Excellent,1,1,1,0,0,0,1285.13,0,Standard,Control
CUST002849,35.0,,39,Excellent,1,1,1,0,0,0,,1,Standard,Control
CUST002850,,75-100K,27,Very Good,1,1,0,1,0,0,23217.11,1,Standard,Control
CUST002851,36.0,75-100K,29,Very Good,1,1,1,1,0,0,,0,Standard,Treatment
CUST002852,57.0,<30K,167,Good,4,1,1,1,1,0,1926.13,1,Standard,Control
CUST002853,28.0,>150K,16,Fair,3,1,1,0,0,0,5520.31,0,Standard,Treatment
CUST002854,,75-100K,47,Very Good,4,1,0,0,0,0,2550.99,1,Standard,Control
CUST002855,,100-150K,26,Very Good,3,1,1,1,0,0,1419.27,1,Standard,Treatment
CUST002856,37.0,<30K,3,Excellent,1,1,1,0,0,0,788.68,0,New,Treatment
CUST002857,34.0,,32,Good,1,1,0,1,0,0,42830.75,1,Standard,Treatment
CUST002858,,75-100K,80,Good,1,1,1,1,1,0,36311.6,0,Standard,Control
CUST002859,62.0,75-100K,4,Very Good,3,1,0,0,0,0,3644.54,1,New,Control
CUST002860,47.0,<30K,3,Excellent,1,1,1,0,0,0,113717.86,1,Premium,Control
CUST002861,37.0,75-100K,8,Fair,3,1,1,0,0,0,,1,Growth,Treatment
CUST002862,52.0,>150K,69,Good,2,0,0,1,0,0,4633.44,1,Standard,Treatment
CUST002863,,75-100K,61,Good,4,1,1,1,0,0,74927.03,0,Growth,Treatment
CUST002864,,50-75K,39,Fair,1,1,0,0,0,0,500.0,1,Standard,Treatment
CUST002865,51.0,100-150K,30,Poor,1,1,0,0,0,0,3827.24,1,Standard,Treatment
CUST002866,40.0,50-75K,105,Good,1,1,1,0,0,0,40618.78,1,Standard,Treatment
CUST002867,32.0,50-75K,69,Very Good,5,1,1,1,0,0,3265.24,1,Standard,Control
CUST002868,,50-75K,80,Poor,3,1,1,0,1,0,20098.83,0,Growth,Control
CUST002869,53.0,100-150K,80,Good,4,0,1,0,0,0,1514.88,1,Standard,Control
CUST002870,63.0,<30K,49,Very Good,5,1,1,1,0,0,2222.81,1,Standard,Control
CUST002871,,50-75K,29,Excellent,3,1,1,1,0,0,7831.65,0,Standard,Control
CUST002872,51.0,75-100K,96,Excellent,1,1,1,0,0,0,10876.74,1,Standard,Treatment
CUST002873,22.0,75-100K,124,Good,2,1,0,0,0,0,6312.48,1,Standard,Control
CUST002874,36.0,,1,Excellent,4,1,0,1,0,0,2992.86,1,New,Treatment
CUST002875,,,2,Poor,1,1,1,0,0,0,1611.33,1,New,Control
CUST002876,31.0,100-150K,153,Very Good,6,1,1,0,0,0,83788.88,0,Premium,Treatment
CUST002877,30.0,<30K,15,Very Good,5,1,1,0,0,0,,0,Standard,Control
CUST002878,,,99,Good,2,1,0,1,0,0,18526.8,1,Standard,Control
CUST002879,,<30K,23,Good,1,1,1,1,1,0,16091.24,0,Standard,Treatment
CUST002880,,30-50K,6,Fair,4,1,0,1,0,0,2787.39,1,New,Treatment
CUST002881,22.0,,4,Very Good,2,1,0,0,0,0,5220.34,0,New,Control
CUST002882,,100-150K,8,Good,2,1,0,0,0,0,1953.3,0,New,Control
CUST002883,35.0,,13,Very Good,3,1,1,0,0,0,12383.85,1,Standard,Control
CUST002884,51.0,<30K,32,Fair,1,1,1,0,0,0,4073.17,1,Standard,Control
CUST002885,,<30K,58,Fair,1,1,0,0,1,0,34685.72,1,Standard,Treatment
CUST002886,,50-75K,206,Excellent,4,1,1,1,0,0,,1,Standard,Treatment
CUST002887,37.0,50-75K,27,Very Good,3,1,1,0,0,0,8997.9,1,Standard,Control
CUST002888,65.0,30-50K,35,Excellent,2,1,1,0,0,0,104444.13,1,Premium,Treatment
CUST002889,39.0,100-150K,35,Good,1,1,1,0,1,0,2043.28,1,Standard,Control
CUST002890,50.0,100-150K,37,Fair,2,1,0,0,1,0,5969.88,1,Standard,Treatment
CUST002891,,50-75K,35,Good,2,1,1,0,1,0,3233.32,1,Standard,Treatment
CUST002892,,100-150K,1,Good,1,1,0,0,0,0,14443.42,1,New,Treatment
CUST002893,56.0,30-50K,1,Fair,3,1,1,0,0,0,500.0,1,New,Control
CUST002894,48.0,75-100K,4,Very Good,3,1,1,0,0,0,1162.19,1,New,Control
CUST002895,52.0,50-75K,5,Good,2,1,0,0,0,0,1498.56,1,New,Treatment
CUST002896,75.0,<30K,58,Fair,3,1,0,0,0,0,14165.79,1,Standard,Control
CUST002897,22.0,100-150K,11,Good,3,1,0,0,0,0,3963.92,0,New,Control
CUST002898,70.0,50-75K,108,Good,4,0,0,0,0,0,2294.46,0,Standard,Control
CUST002899,40.0,75-100K,126,Very Good,4,1,1,0,0,0,8037.58,1,Standard,Control
CUST002900,49.0,30-50K,178,Good,3,1,1,1,0,0,,0,Standard,Treatment
CUST002901,44.0,<30K,134,Good,2,1,1,0,0,0,,0,Standard,Control
CUST002902,38.0,<30K,15,Fair,6,1,1,0,1,0,2708.06,1,Standard,Treatment
CUST002903,36.0,50-75K,34,Excellent,1,1,1,0,1,0,1660.97,1,Standard,Control
CUST002904,49.0,75-100K,9,Excellent,2,1,1,0,0,0,27289.07,0,New,Control
CUST002905,22.0,30-50K,78,Very Good,2,1,1,0,0,0,29591.68,1,Standard,Treatment
CUST002906,,,105,Poor,1,1,1,0,0,0,1019.26,1,Standard,Treatment
CUST002907,,,91,Good,2,1,1,0,0,0,3082.96,1,Standard,Control
CUST002908,28.0,75-100K,27,Very Good,1,1,1,1,0,0,8467.22,1,Standard,Treatment
CUST002909,38.0,50-75K,68,Excellent,1,1,0,1,1,0,,1,Standard,Treatment
CUST002910,63.0,,4,Excellent,2,1,1,1,0,0,11993.42,1,New,Treatment
CUST002911,,50-75K,1,Very Good,3,1,1,0,0,0,6388.88,1,New,Control
CUST002912,50.0,50-75K,67,Poor,4,1,0,0,0,0,13366.38,0,Standard,Control
CUST002913,34.0,30-50K,26,Excellent,2,1,1,1,1,0,79421.09,0,Premium,Treatment
CUST002914,56.0,30-50K,240,Very Good,2,0,0,0,0,0,663.61,0,Standard,Treatment
CUST002915,,<30K,4,Very Good,4,1,1,0,0,0,28500.08,1,Growth,Treatment
CUST002916,,50-75K,92,Good,5,1,1,1,1,0,2623.06,1,Standard,Control
CUST002917,,30-50K,31,Good,2,1,1,0,0,0,,1,Standard,Treatment
CUST002918,55.0,30-50K,84,Good,2,1,0,0,0,0,9649.27,1,Standard,Control
CUST002919,46.0,75-100K,81,Fair,3,1,1,0,0,0,26850.49,1,Growth,Treatment
CUST002920,64.0,30-50K,118,Good,1,1,1,1,0,0,5592.53,1,Standard,Treatment
CUST002921,34.0,30-50K,16,Very Good,4,1,0,1,0,0,1940.46,1,Standard,Treatment
CUST002922,56.0,30-50K,143,Poor,4,1,0,1,0,0,,1,Standard,Control
CUST002923,42.0,75-100K,7,Fair,1,1,0,0,0,0,39326.76,0,New,Treatment
CUST002924,44.0,,4,Fair,3,1,0,1,1,0,,1,New,Control
CUST002925,46.0,50-75K,27,Good,2,1,0,1,0,0,,1,Standard,Control
CUST002926,48.0,50-75K,84,Excellent,1,1,1,1,0,0,4323.83,0,Standard,Treatment
CUST002927,43.0,75-100K,30,Fair,1,1,1,0,0,0,7038.27,1,Standard,Control
CUST002928,,50-75K,84,Fair,2,1,0,1,1,0,,0,Standard,Control
CUST002929,68.0,75-100K,62,Excellent,4,1,1,0,1,0,5082.83,0,Standard,Control
CUST002930,,<30K,11,Excellent,3,1,1,1,0,0,16938.51,1,New,Control
CUST002931,,30-50K,142,Poor,6,1,1,1,0,0,59205.87,0,Growth,Control
CUST002932,38.0,,3,Very Good,2,1,1,1,0,0,,0,New,Treatment
CUST002933,31.0,,109,Very Good,6,1,1,1,0,0,11013.73,1,Standard,Control
CUST002934,59.0,30-50K,17,Very Good,3,1,0,0,1,0,18022.8,0,Standard,Control
CUST002935,58.0,30-50K,33,Good,1,1,0,0,0,0,,1,Standard,Treatment
CUST002936,,50-75K,26,Excellent,5,1,1,0,0,0,6211.25,0,Standard,Control
CUST002937,35.0,75-100K,9,Poor,3,1,0,0,1,0,2603.84,1,New,Treatment
CUST002938,41.0,30-50K,21,Good,2,1,1,1,1,0,2603.4,1,Standard,Control
CUST002939,,75-100K,10,Good,2,1,1,0,1,0,,1,New,Treatment
CUST002940,39.0,30-50K,10,Good,4,1,1,0,0,0,7411.75,1,New,Control
CUST002941,59.0,,9,Excellent,2,1,1,0,0,0,20456.35,0,New,Treatment
CUST002942,38.0,50-75K,32,Good,2,1,0,0,0,0,4593.39,0,Standard,Treatment
CUST002943,54.0,<30K,76,Poor,1,1,1,1,0,0,3434.0,0,Standard,Control
CUST002944,42.0,<30K,40,Good,1,1,1,1,0,0,7242.69,0,Standard,Treatment
CUST002945,,50-75K,107,Good,5,1,1,1,0,0,,0,Standard,Treatment
CUST002946,27.0,100-150K,48,Excellent,2,1,0,0,0,0,2603.21,0,Standard,Treatment
CUST002947,46.0,,56,Very Good,2,1,0,0,0,0,2204.08,1,Standard,Treatment
CUST002948,22.0,<30K,52,Very Good,1,1,1,1,0,0,11310.73,1,Standard,Control
CUST002949,42.0,75-100K,28,Very Good,4,0,0,0,0,0,4508.77,1,Standard,Control
CUST002950,22.0,75-100K,56,Very Good,4,1,1,1,0,0,21504.63,1,Growth,Control
CUST002951,63.0,50-75K,3,Very Good,1,1,1,1,1,0,7291.89,0,New,Control
CUST002952,,,94,Good,1,1,1,0,0,0,4796.41,1,Standard,Treatment
CUST002953,52.0,50-75K,72,Very Good,1,1,1,0,0,0,1269.68,1,Standard,Control
CUST002954,,30-50K,13,Very Good,3,1,0,0,0,0,5279.85,1,Standard,Treatment
CUST002955,30.0,50-75K,70,Very Good,4,1,0,1,0,0,1607.92,0,Standard,Treatment
CUST002956,,,1,Excellent,2,1,1,0,1,0,1122.28,1,New,Treatment
CUST002957,58.0,,11,Very Good,4,1,1,0,1,0,,1,Growth,Control
CUST002958,,50-75K,3,Very Good,2,1,1,0,1,0,2914.65,1,New,Control
CUST002959,62.0,100-150K,72,Excellent,2,1,0,0,0,0,,1,Standard,Control
CUST002960,28.0,,67,Fair,2,1,1,1,0,0,1383.02,1,Standard,Control
CUST002961,32.0,100-150K,80,Good,2,1,1,0,0,0,2226.48,0,Standard,Treatment
CUST002962,,75-100K,1,Very Good,2,1,0,0,0,0,,1,New,Treatment
CUST002963,37.0,100-150K,33,Good,1,1,1,0,0,0,11896.57,0,Standard,Treatment
CUST002964,,<30K,58,Very Good,2,1,0,0,0,0,8929.15,1,Standard,Treatment
CUST002965,63.0,30-50K,8,Very Good,2,1,1,0,0,0,1067.36,1,New,Treatment
CUST002966,41.0,50-75K,50,Very Good,1,1,1,0,0,0,955.88,0,Standard,Treatment
CUST002967,50.0,75-100K,4,Excellent,2,1,0,1,1,0,9315.71,1,New,Control
CUST002968,36.0,50-75K,9,Good,2,1,1,0,1,0,25135.1,1,New,Control
CUST002969,22.0,75-100K,31,Very Good,2,1,1,0,0,0,23683.84,1,Standard,Treatment
CUST002970,49.0,,50,Good,2,1,0,0,0,0,2056.75,0,Standard,Treatment
CUST002971,,30-50K,7,Good,2,1,1,0,0,0,3106.39,1,New,Treatment
CUST002972,43.0,75-100K,9,Fair,1,1,1,1,0,0,9225.78,0,New,Treatment
CUST002973,24.0,30-50K,10,Excellent,3,1,1,1,0,0,10046.53,1,New,Control
CUST002974,74.0,30-50K,13,Very Good,2,1,1,0,0,0,6637.14,1,Standard,Treatment
CUST002975,,30-50K,12,Very Good,3,1,1,0,1,0,3176.5,0,Standard,Treatment
CUST002976,46.0,30-50K,24,Good,6,1,1,0,1,0,8693.8,0,Standard,Control
CUST002977,63.0,75-100K,50,Fair,2,1,1,0,0,0,,0,Standard,Control
CUST002978,32.0,30-50K,27,Good,2,1,1,1,0,0,6256.82,0,Standard,Control
CUST002979,53.0,50-75K,71,Good,2,1,1,1,0,0,14354.74,1,Standard,Control
CUST002980,47.0,,60,Excellent,3,1,1,0,1,0,18671.78,0,Standard,Treatment
CUST002981,48.0,75-100K,6,Poor,2,1,1,1,1,0,,1,New,Treatment
CUST002982,,30-50K,2,Excellent,2,1,1,1,0,0,,1,New,Control
CUST002983,55.0,50-75K,100,Excellent,4,1,1,1,1,0,,1,Standard,Control
CUST002984,,75-100K,3,Excellent,3,0,1,0,0,0,5757.17,0,New,Control
CUST002985,22.0,30-50K,7,Good,1,1,1,0,0,0,12224.46,0,New,Treatment
CUST002986,30.0,100-150K,1,Excellent,3,1,1,0,1,0,8893.68,1,New,Treatment
CUST002987,43.0,50-75K,47,Good,3,1,1,0,0,0,2563.03,1,Standard,Control
CUST002988,,50-75K,41,Poor,1,1,0,0,0,0,2404.37,1,Standard,Control
CUST002989,28.0,,208,Fair,3,1,1,1,0,0,2315.85,1,Standard,Treatment
CUST002990,75.0,100-150K,104,Excellent,2,1,0,0,0,0,,1,Standard,Control
CUST002991,67.0,,25,Poor,2,1,1,0,1,0,670.4,1,Standard,Control
CUST002992,54.0,30-50K,22,Good,3,1,0,1,1,0,966.27,1,Standard,Control
CUST002993,46.0,30-50K,16,Poor,1,1,1,0,1,0,2350.32,0,Standard,Treatment
CUST002994,41.0,75-100K,7,Good,3,1,1,0,0,0,12142.59,1,New,Control
CUST002995,30.0,75-100K,7,Fair,2,1,0,1,1,0,3565.87,0,New,Control
CUST002996,,75-100K,6,Very Good,2,1,1,1,0,0,1822.41,1,New,Treatment
CUST002997,48.0,,5,Very Good,4,1,1,1,0,0,7524.54,1,New,Control
CUST002998,26.0,75-100K,13,Excellent,3,1,1,1,0,0,8004.11,1,Standard,Treatment
CUST002999,,30-50K,17,Very Good,2,0,0,1,0,0,,1,Standard,Control
CUST003000,42.0,30-50K,156,Excellent,3,1,0,1,0,0,25233.3,0,Growth,Treatment
CUST003001,22.0,50-75K,41,Good,3,1,1,0,0,0,21542.21,1,Growth,Treatment
CUST003002,,,210,Very Good,4,1,1,1,0,0,9570.08,0,Standard,Treatment
CUST003003,38.0,30-50K,22,Good,2,1,1,1,0,0,4442.5,0,Standard,Control
CUST003004,73.0,50-75K,29,Good,4,1,1,0,0,0,8241.68,1,Standard,Treatment
CUST003005,53.0,75-100K,18,Very Good,3,1,1,0,0,0,3005.56,1,Standard,Treatment
CUST003006,24.0,50-75K,9,Very Good,3,1,1,0,0,0,14316.98,1,New,Treatment
CUST003007,52.0,,7,Very Good,1,1,1,1,0,0,2708.15,1,New,Control
CUST003008,22.0,75-100K,139,Very Good,1,1,1,0,1,0,1980.62,0,Standard,Treatment
CUST003009,61.0,<30K,207,Fair,6,1,1,1,0,0,15373.35,1,Standard,Treatment
CUST003010,37.0,>150K,2,Very Good,2,1,1,1,1,0,871.83,0,New,Control
CUST003011,,75-100K,7,Fair,2,1,0,1,0,0,2398.75,1,New,Control
CUST003012,,100-150K,26,Very Good,2,1,1,0,0,0,10103.28,1,Standard,Treatment
CUST003013,25.0,,9,Very Good,3,1,1,1,0,0,,1,New,Control
CUST003014,24.0,100-150K,21,Excellent,5,1,1,0,0,0,,0,Standard,Control
CUST003015,36.0,<30K,6,Poor,2,1,0,0,0,0,1393.19,1,New,Control
CUST003016,60.0,30-50K,29,Fair,1,1,1,0,0,0,1533.17,1,Standard,Treatment
CUST003017,22.0,,15,Poor,1,1,1,0,1,0,3948.83,1,Standard,Control
CUST003018,22.0,30-50K,20,Good,1,1,0,0,1,0,,1,Standard,Control
CUST003019,,<30K,4,Very Good,3,1,1,0,1,0,4859.7,1,New,Control
CUST003020,,75-100K,26,Very Good,2,1,1,1,0,0,,0,Standard,Treatment
CUST003021,63.0,,196,Very Good,2,1,1,0,0,0,17287.71,1,Standard,Control
CUST003022,38.0,30-50K,19,Excellent,4,1,1,1,1,0,9320.58,0,Standard,Control
CUST003023,38.0,100-150K,100,Good,3,1,1,0,1,0,6185.42,1,Standard,Treatment
CUST003024,,75-100K,88,Fair,3,1,1,0,1,0,4451.26,1,Standard,Control
CUST003025,22.0,50-75K,145,Poor,3,1,1,0,1,0,5259.18,1,Standard,Treatment
CUST003026,39.0,75-100K,74,Very Good,3,1,0,0,0,0,1773.92,0,Standard,Control
CUST003027,47.0,50-75K,51,Very Good,1,1,0,0,0,0,,1,Standard,Control
CUST003028,,30-50K,93,Very Good,1,1,1,0,0,0,806.92,1,Standard,Treatment
CUST003029,37.0,30-50K,3,Good,2,1,1,0,1,0,13500.02,1,New,Treatment
CUST003030,,50-75K,29,Good,1,1,0,0,0,0,,1,Standard,Treatment
CUST003031,22.0,50-75K,217,Excellent,1,1,1,0,0,0,,1,Standard,Treatment
CUST003032,,75-100K,70,Poor,4,1,0,0,0,0,2594.07,1,Standard,Treatment
CUST003033,51.0,75-100K,157,Very Good,1,1,1,1,1,0,4869.53,1,Standard,Control
CUST003034,30.0,50-75K,72,Good,3,1,0,0,1,0,10552.28,1,Standard,Treatment
CUST003035,45.0,75-100K,99,Poor,6,1,0,0,0,0,7738.98,1,Standard,Control
CUST003036,51.0,30-50K,58,Very Good,2,1,1,0,0,0,4500.67,1,Standard,Treatment
CUST003037,39.0,,68,Good,3,1,1,1,0,0,33458.37,0,Growth,Control
CUST003038,47.0,100-150K,35,Very Good,1,1,1,0,0,0,,1,Standard,Control
CUST003039,30.0,<30K,123,Very Good,3,1,1,0,0,0,9769.88,1,Standard,Treatment
CUST003040,41.0,,83,Good,3,1,0,1,1,0,3070.94,0,Standard,Treatment
CUST003041,54.0,75-100K,89,Very Good,6,1,1,0,0,0,4231.81,1,Standard,Control
CUST003042,47.0,50-75K,53,Very Good,4,1,0,0,0,0,,0,Standard,Control
CUST003043,36.0,100-150K,17,Good,1,1,0,0,1,0,4290.03,0,Standard,Treatment
CUST003044,,,1,Very Good,2,1,1,1,0,0,4107.33,1,New,Control
CUST003045,55.0,<30K,131,Very Good,1,1,1,0,0,0,936.06,0,Standard,Control
CUST003046,22.0,30-50K,42,Poor,6,1,1,0,0,0,12924.87,1,Standard,Control
