customer_id,age,income_bracket,account_tenure_months,credit_score_tier,num_products,has_checking,has_savings,has_mortgage,has_auto_loan,has_credit_card,avg_monthly_balance,digital_user,customer_segment
CUST002231,34,100-150K,12,Very Good,4,1,1,1,0,0,30796.27,1,Growth
CUST002232,56,100-150K,29,Very Good,4,1,1,0,1,0,42247.35,1,Growth
CUST002233,22,50-75K,147,Very Good,1,1,1,0,0,0,12716.93,0,Standard
CUST002234,58,30-50K,91,Good,3,1,1,0,0,0,15016.51,0,Standard
CUST002235,26,30-50K,7,Fair,5,1,1,1,1,0,4047.84,1,New
CUST002236,55,30-50K,1,Good,1,1,1,0,0,0,11019.25,0,New
CUST002237,45,30-50K,130,Fair,3,0,1,0,1,0,21982.27,0,Growth
CUST002238,30,30-50K,35,Very Good,3,0,1,0,0,0,3341.4,1,Standard
CUST002239,38,100-150K,37,Fair,1,1,1,0,0,0,27428.42,1,Standard
CUST002240,55,<30K,72,Very Good,1,1,1,0,0,0,4776.41,1,Standard
CUST002241,46,75-100K,18,Very Good,2,1,1,0,0,0,4368.13,0,Standard
CUST002242,53,30-50K,31,Good,2,1,0,0,0,0,1715.16,1,Standard
CUST002243,74,30-50K,166,Fair,1,1,1,1,0,0,6405.12,1,Standard
CUST002244,22,<30K,53,Good,1,1,1,1,0,0,18846.37,0,Standard
CUST002245,69,30-50K,8,Good,2,1,1,0,0,0,500.0,1,New
CUST002246,46,75-100K,6,Very Good,4,1,0,0,0,0,7419.2,0,New
CUST002247,31,100-150K,10,Fair,2,1,1,1,1,0,11743.51,1,New
CUST002248,25,30-50K,69,Very Good,4,1,0,1,0,0,5670.49,1,Standard
CUST002249,42,50-75K,16,Very Good,1,1,0,0,0,0,500.0,0,Standard
CUST002250,58,50-75K,1,Fair,3,1,1,0,1,0,962.19,1,New
CUST002251,43,100-150K,138,Very Good,1,1,1,1,0,0,4465.05,0,Standard
CUST002252,67,75-100K,8,Very Good,5,1,1,0,1,0,659.95,1,New
CUST002253,23,50-75K,1,Very Good,2,1,1,1,0,0,123285.88,0,Premium
CUST002254,44,75-100K,12,Fair,1,1,1,0,0,0,23325.2,1,Standard
CUST002255,26,75-100K,12,Fair,2,1,0,0,0,0,1416.63,1,Standard
CUST002256,50,<30K,26,Good,2,1,1,0,0,0,14016.33,1,Standard
CUST002257,58,50-75K,121,Good,2,1,1,1,0,0,10982.37,1,Standard
CUST002258,38,100-150K,101,Very Good,1,1,1,0,1,0,3180.97,0,Standard
CUST002259,22,75-100K,29,Very Good,4,1,1,0,0,0,15986.46,1,Standard
CUST002260,47,50-75K,25,Excellent,3,1,1,0,0,0,500.0,1,Standard
CUST002261,51,50-75K,38,Poor,1,1,0,1,1,0,3261.08,0,Standard
CUST002262,51,30-50K,13,Poor,2,1,1,1,0,0,2625.09,0,Standard
CUST002263,63,50-75K,2,Very Good,3,1,1,0,1,0,42487.6,0,Growth
CUST002264,28,75-100K,134,Good,3,1,1,1,0,0,1552.38,1,Standard
CUST002265,55,50-75K,9,Good,1,1,0,0,0,0,11185.92,1,New
CUST002266,62,75-100K,10,Good,2,1,0,0,0,0,2153.84,1,New
CUST002267,22,100-150K,30,Fair,4,1,1,0,1,0,17593.76,1,Standard
CUST002268,49,30-50K,32,Very Good,1,1,1,1,0,0,2928.0,1,Standard
CUST002269,37,50-75K,1,Good,1,1,1,0,0,0,1144.48,0,New
CUST002270,43,50-75K,7,Very Good,1,1,0,0,0,0,4741.29,1,New
CUST002271,50,75-100K,22,Very Good,4,1,1,0,0,0,13529.33,1,Standard
CUST002272,37,30-50K,55,Fair,1,1,1,0,0,0,9203.38,0,Standard
CUST002273,34,50-75K,12,Excellent,1,1,1,1,0,0,819.42,0,Standard
CUST002274,45,100-150K,26,Good,4,0,1,0,1,0,722.15,0,Standard
CUST002275,28,50-75K,39,Excellent,1,1,1,0,1,0,2270.87,0,Standard
CUST002276,28,100-150K,105,Fair,1,1,1,0,1,0,1507.31,1,Standard
CUST002277,55,>150K,18,Very Good,3,1,1,0,0,0,1664.93,1,Standard
CUST002278,27,<30K,6,Good,2,1,1,0,1,0,2825.76,1,New
CUST002279,54,30-50K,32,Very Good,3,1,1,0,0,0,9999.25,1,Standard
CUST002280,51,>150K,65,Very Good,2,1,1,0,0,0,3528.23,1,Standard
CUST002281,22,>150K,5,Good,1,1,0,0,0,0,1185.89,0,New
CUST002282,34,<30K,26,Excellent,2,1,1,0,1,0,1634.98,1,Standard
CUST002283,62,<30K,1,Good,3,1,1,0,1,0,8371.06,1,New
CUST002284,30,30-50K,1,Fair,3,1,0,1,1,0,4300.69,1,New
CUST002285,38,>150K,31,Very Good,4,1,0,0,0,0,2091.69,1,Standard
CUST002286,51,30-50K,16,Very Good,2,1,1,1,1,0,10486.06,1,Standard
CUST002287,56,50-75K,89,Good,3,1,1,1,0,0,12944.62,0,Standard
CUST002288,41,75-100K,44,Good,3,1,0,0,0,0,12316.1,0,Standard
CUST002289,36,<30K,29,Excellent,4,1,1,1,0,0,4353.97,1,Standard
CUST002290,66,50-75K,25,Very Good,2,1,0,1,0,0,1669.49,1,Standard
CUST002291,71,30-50K,33,Fair,1,1,0,1,1,0,3749.86,0,Standard
CUST002292,59,100-150K,1,Fair,3,1,1,1,1,0,2097.07,1,New
CUST002293,46,30-50K,107,Excellent,1,1,1,0,0,0,500.0,0,Standard
CUST002294,32,75-100K,240,Very Good,1,1,1,0,0,0,3702.49,0,Standard
CUST002295,32,75-100K,9,Excellent,1,1,0,0,0,0,500.0,0,New
CUST002296,52,30-50K,6,Good,1,1,0,0,1,0,2056.69,0,New
CUST002297,51,<30K,7,Very Good,4,1,1,0,0,0,2442.02,0,New
CUST002298,66,50-75K,51,Very Good,3,0,1,1,0,0,31369.84,1,Growth
CUST002299,54,30-50K,51,Good,1,1,1,0,0,0,1184.56,0,Standard
CUST002300,22,75-100K,90,Good,3,1,0,0,0,0,6502.19,1,Standard
CUST002301,60,75-100K,66,Very Good,1,1,0,0,0,0,3364.66,0,Standard
CUST002302,30,50-75K,28,Good,2,1,1,0,0,0,8543.39,0,Standard
CUST002303,39,50-75K,45,Very Good,1,1,1,0,0,0,2218.08,1,Standard
CUST002304,48,50-75K,55,Very Good,1,1,1,1,1,0,739.23,0,Standard
CUST002305,74,75-100K,34,Very Good,4,1,0,1,0,0,5588.51,1,Standard
CUST002306,75,50-75K,30,Very Good,2,1,1,0,1,0,5017.59,0,Standard
CUST002307,54,30-50K,49,Good,2,1,0,0,0,0,6156.98,1,Standard
CUST002308,42,30-50K,39,Good,6,1,1,1,0,0,3429.27,1,Standard
CUST002309,53,50-75K,49,Very Good,4,1,1,1,1,0,3206.66,1,Standard
CUST002310,58,50-75K,45,Good,2,1,1,1,0,0,12902.81,1,Standard
CUST002311,40,50-75K,60,Good,2,1,0,0,0,0,11556.61,1,Standard
CUST002312,71,<30K,49,Good,2,1,1,0,0,0,1872.28,1,Standard
CUST002313,48,75-100K,35,Fair,5,1,1,0,0,0,4113.11,1,Standard
CUST002314,52,30-50K,54,Very Good,3,1,1,0,0,0,1161.83,1,Standard
CUST002315,54,30-50K,28,Good,1,1,0,1,1,0,9715.78,0,Standard
CUST002316,51,50-75K,13,Good,3,1,1,1,1,0,8557.19,1,Standard
CUST002317,57,30-50K,1,Excellent,1,1,1,1,0,0,26872.87,1,New
CUST002318,35,50-75K,39,Very Good,3,1,1,0,0,0,11898.82,1,Standard
CUST002319,36,30-50K,42,Very Good,3,1,0,1,0,0,6089.91,1,Standard
CUST002320,28,50-75K,171,Very Good,1,1,0,0,0,0,108583.52,0,Premium
CUST002321,51,50-75K,21,Very Good,1,1,1,0,0,0,7456.3,0,Standard
CUST002322,56,30-50K,24,Very Good,2,1,0,1,0,0,9574.73,1,Standard
CUST002323,51,30-50K,10,Very Good,4,1,1,0,0,0,559.79,1,New
CUST002324,70,100-150K,3,Excellent,2,1,1,1,1,0,13025.2,1,New
CUST002325,44,50-75K,71,Fair,4,1,0,0,0,0,89317.41,1,Growth
CUST002326,55,50-75K,13,Excellent,2,1,1,1,0,0,6931.55,1,Standard
CUST002327,28,<30K,45,Good,1,1,0,0,0,0,12590.58,1,Standard
CUST002328,39,50-75K,55,Good,2,1,1,1,0,0,18603.6,1,Standard
CUST002329,55,50-75K,30,Fair,3,1,1,1,0,0,42726.26,0,Growth
CUST002330,57,50-75K,100,Good,4,1,1,1,0,0,10210.94,0,Standard
CUST002331,40,75-100K,28,Very Good,1,1,1,0,1,0,735.91,1,Standard
CUST002332,43,30-50K,16,Excellent,1,1,1,0,0,0,6469.03,1,Standard
CUST002333,22,30-50K,108,Excellent,1,1,1,1,0,0,12486.49,1,Standard
CUST002334,39,75-100K,94,Excellent,2,1,1,1,0,0,11351.82,1,Standard
CUST002335,58,100-150K,8,Good,1,1,0,0,0,0,4093.31,0,New
CUST002336,53,<30K,1,Excellent,1,1,1,0,1,0,3161.68,0,New
CUST002337,52,50-75K,4,Good,5,1,0,0,0,0,3185.39,1,New
CUST002338,45,30-50K,16,Very Good,2,1,1,0,1,0,4109.31,1,Standard
CUST002339,45,<30K,172,Fair,2,1,1,0,0,0,5752.44,0,Standard
CUST002340,35,30-50K,39,Good,1,1,1,0,1,0,9420.97,1,Standard
CUST002341,55,<30K,22,Excellent,6,1,1,1,0,0,7716.27,1,Standard
CUST002342,51,75-100K,105,Excellent,1,1,0,0,1,0,2927.03,0,Standard
CUST002343,52,50-75K,28,Very Good,2,0,0,1,0,0,1180.23,0,Standard
CUST002344,37,<30K,18,Very Good,2,1,1,1,1,0,7738.54,0,Standard
CUST002345,22,<30K,136,Fair,1,1,1,1,0,0,3472.41,1,Standard
CUST002346,61,75-100K,90,Very Good,3,1,1,0,0,0,33820.46,1,Growth
CUST002347,37,30-50K,89,Very Good,4,1,0,0,0,0,14684.55,0,Standard
CUST002348,32,50-75K,34,Fair,5,1,0,0,1,0,7398.8,1,Standard
CUST002349,55,30-50K,74,Fair,6,1,1,1,1,0,1984.93,1,Standard
CUST002350,39,50-75K,9,Fair,6,1,1,0,0,0,971.16,1,New
CUST002351,60,30-50K,40,Very Good,3,1,1,0,0,0,4928.85,1,Standard
CUST002352,54,<30K,198,Fair,4,1,0,0,0,0,5856.62,1,Standard
CUST002353,55,30-50K,16,Good,3,1,0,0,1,0,611.47,1,Standard
CUST002354,24,30-50K,75,Good,1,1,0,1,0,0,8675.53,0,Standard
CUST002355,63,50-75K,32,Good,1,1,1,0,1,0,5214.64,1,Standard
CUST002356,48,75-100K,1,Very Good,3,1,1,1,0,0,500.0,1,New
CUST002357,39,30-50K,69,Very Good,6,1,1,0,0,0,1759.8,0,Standard
CUST002358,47,<30K,8,Good,5,1,1,1,1,0,1905.64,0,New
CUST002359,22,50-75K,47,Good,2,1,1,0,0,0,1136.65,1,Standard
CUST002360,51,50-75K,4,Good,1,1,0,1,0,0,7824.31,1,New
CUST002361,29,>150K,140,Very Good,6,0,1,0,0,0,42019.33,1,Growth
CUST002362,24,50-75K,16,Good,1,1,1,1,0,0,8572.26,0,Standard
CUST002363,22,50-75K,12,Good,4,1,0,0,0,0,10495.21,0,Standard
CUST002364,61,50-75K,6,Very Good,2,1,0,0,0,0,1937.11,1,New
CUST002365,35,100-150K,140,Good,3,1,1,0,0,0,9059.91,0,Standard
CUST002366,68,75-100K,59,Very Good,5,1,0,0,0,0,3944.12,1,Standard
CUST002367,36,30-50K,64,Good,2,1,0,0,1,0,4919.43,1,Standard
CUST002368,22,30-50K,33,Very Good,1,1,1,0,0,0,2381.89,1,Standard
CUST002369,28,30-50K,30,Poor,1,1,1,0,1,0,739.62,1,Standard
CUST002370,63,50-75K,5,Good,6,1,0,0,0,0,14816.66,0,New
CUST002371,42,75-100K,39,Good,3,1,0,0,1,0,5964.63,1,Standard
CUST002372,36,50-75K,13,Very Good,2,1,1,0,1,0,3733.32,1,Standard
CUST002373,47,<30K,181,Excellent,2,1,1,0,0,0,43942.0,1,Standard
CUST002374,52,75-100K,76,Good,1,1,0,0,1,0,1486.8,1,Standard
CUST002375,61,75-100K,25,Very Good,3,1,0,0,0,0,10596.39,0,Standard
CUST002376,66,30-50K,7,Very Good,6,1,1,0,0,0,57737.8,1,Premium
CUST002377,39,75-100K,73,Excellent,3,1,1,0,0,0,8124.35,0,Standard
CUST002378,25,50-75K,6,Very Good,2,0,0,0,0,0,1221.57,1,New
CUST002379,38,100-150K,10,Poor,3,1,1,1,1,0,15900.02,0,New
CUST002380,48,75-100K,11,Very Good,1,1,1,1,0,0,2554.06,1,New
CUST002381,30,50-75K,39,Good,3,1,1,1,0,0,2351.3,1,Standard
CUST002382,30,75-100K,74,Poor,2,1,1,0,0,0,1663.93,1,Standard
CUST002383,50,100-150K,18,Good,1,1,1,0,1,0,34684.47,1,Standard
CUST002384,44,50-75K,4,Excellent,4,1,1,0,0,0,3023.0,1,New
CUST002385,45,30-50K,29,Excellent,4,1,1,0,0,0,1629.45,1,Standard
CUST002386,33,75-100K,66,Very Good,6,1,0,0,0,0,21942.06,0,Growth
CUST002387,41,30-50K,12,Excellent,2,0,1,0,0,0,731.31,0,Standard
CUST002388,31,30-50K,11,Very Good,3,1,1,0,1,0,5308.56,1,New
CUST002389,58,100-150K,141,Poor,1,1,1,1,0,0,2173.1,0,Standard
CUST002390,60,75-100K,147,Good,3,1,1,1,0,0,10173.02,1,Standard
CUST002391,22,50-75K,223,Poor,6,1,1,0,0,0,2956.98,0,Standard
CUST002392,31,30-50K,79,Fair,3,1,0,0,0,0,903.55,1,Standard
CUST002393,22,30-50K,10,Fair,4,1,1,0,0,0,5840.74,1,New
CUST002394,35,30-50K,11,Good,6,1,1,0,0,0,2832.97,1,New
CUST002395,43,30-50K,19,Very Good,3,1,0,0,0,0,13498.28,1,Standard
CUST002396,23,75-100K,18,Very Good,2,1,1,0,0,0,5326.26,1,Standard
CUST002397,31,30-50K,150,Very Good,2,1,1,0,0,0,64199.39,1,Premium
CUST002398,29,50-75K,74,Excellent,1,1,0,1,0,0,2519.96,0,Standard
CUST002399,48,30-50K,61,Good,1,1,0,0,0,0,20073.62,1,Standard
CUST002400,46,>150K,9,Excellent,3,1,0,1,1,0,3228.29,1,New
CUST002401,34,30-50K,115,Good,1,1,1,1,0,0,4250.13,1,Standard
CUST002402,47,<30K,84,Good,3,1,0,0,0,0,12178.89,1,Standard
CUST002403,36,<30K,8,Excellent,2,1,0,1,0,0,1587.52,1,New
CUST002404,40,50-75K,98,Good,1,1,1,0,0,0,20462.68,1,Standard
CUST002405,70,50-75K,15,Good,5,1,1,0,1,0,11282.66,1,Standard
CUST002406,65,50-75K,4,Good,3,1,1,0,1,0,12702.55,1,New
CUST002407,25,50-75K,51,Very Good,3,1,1,0,0,0,15107.05,1,Standard
CUST002408,57,<30K,50,Excellent,5,1,1,0,1,0,9841.62,1,Standard
CUST002409,57,50-75K,4,Poor,1,1,1,0,0,0,11118.38,1,New
CUST002410,27,50-75K,18,Excellent,6,1,1,0,0,0,23852.3,1,Growth
CUST002411,57,<30K,236,Poor,3,0,1,0,0,0,4948.21,0,Standard
CUST002412,68,<30K,54,Good,1,1,1,1,0,0,3966.23,1,Standard
CUST002413,28,<30K,62,Fair,4,1,1,0,0,0,8783.97,1,Standard
CUST002414,31,<30K,11,Very Good,3,1,1,0,0,0,5541.8,1,New
CUST002415,60,50-75K,3,Poor,2,1,0,1,0,0,15102.36,0,New
CUST002416,49,30-50K,15,Good,1,0,1,0,1,0,46087.13,1,Standard
CUST002417,53,30-50K,13,Good,4,1,1,1,1,0,1579.77,1,Standard
CUST002418,50,30-50K,12,Fair,5,1,1,1,0,0,5529.51,1,Standard
CUST002419,50,>150K,10,Very Good,4,1,0,1,0,0,1372.02,1,New
CUST002420,25,100-150K,41,Fair,1,1,1,0,0,0,3817.76,1,Standard
CUST002421,60,30-50K,19,Fair,2,1,0,0,1,0,4111.91,1,Standard
CUST002422,62,30-50K,82,Good,3,1,1,1,0,0,3078.42,0,Standard
CUST002423,41,30-50K,9,Very Good,2,1,1,0,1,0,14554.03,1,New
CUST002424,44,50-75K,29,Very Good,3,1,1,0,1,0,7558.82,1,Standard
CUST002425,22,<30K,1,Poor,2,1,1,0,0,0,2393.15,0,New
CUST002426,52,75-100K,31,Good,3,1,1,1,0,0,14586.74,1,Standard
CUST002427,53,50-75K,2,Good,1,1,0,0,0,0,4286.05,0,New
CUST002428,44,100-150K,182,Good,2,1,1,0,0,0,2595.31,1,Standard
CUST002429,61,30-50K,75,Excellent,4,1,1,0,0,0,1447.99,1,Standard
CUST002430,39,75-100K,32,Very Good,2,1,0,1,1,0,847.02,1,Standard
CUST002431,53,75-100K,4,Very Good,1,1,1,0,0,0,2813.18,0,New
CUST002432,29,<30K,43,Good,5,1,1,0,0,0,5272.27,0,Standard
CUST002433,44,30-50K,68,Very Good,1,1,1,0,0,0,14960.81,1,Standard
CUST002434,42,30-50K,10,Very Good,2,1,1,0,1,0,500.0,0,New
CUST002435,48,30-50K,40,Very Good,1,1,1,0,0,0,46015.93,1,Standard
CUST002436,39,30-50K,80,Very Good,2,1,1,0,1,0,1952.2,0,Standard
CUST002437,43,50-75K,70,Very Good,1,1,1,1,0,0,3094.66,0,Standard
CUST002438,57,50-75K,77,Good,1,1,0,1,0,0,3231.17,0,Standard
CUST002439,38,100-150K,101,Good,1,1,0,1,1,0,2303.75,1,Standard
CUST002440,22,<30K,133,Very Good,3,1,1,1,0,0,3410.05,1,Standard
CUST002441,71,>150K,24,Fair,1,1,1,0,0,0,3692.45,1,Standard
CUST002442,65,30-50K,40,Very Good,2,1,1,0,0,0,4094.64,1,Standard
CUST002443,25,75-100K,75,Very Good,2,1,1,1,1,0,32935.61,0,Standard
CUST002444,55,30-50K,57,Very Good,2,1,0,1,0,0,2034.83,1,Standard
CUST002445,37,<30K,240,Good,5,1,1,1,0,0,44382.97,1,Growth
CUST002446,48,100-150K,1,Fair,1,1,0,1,0,0,9454.81,1,New
CUST002447,49,30-50K,21,Fair,4,1,1,1,1,0,762.71,0,Standard
CUST002448,41,75-100K,15,Very Good,1,0,1,1,1,0,1812.58,1,Standard
CUST002449,33,50-75K,14,Excellent,4,1,1,1,0,0,1570.95,0,Standard
CUST002450,34,50-75K,12,Very Good,2,1,0,0,0,0,4784.91,1,Standard
CUST002451,31,50-75K,59,Fair,2,1,0,0,0,0,23945.65,0,Standard
CUST002452,32,75-100K,4,Excellent,5,1,1,1,0,0,13054.95,1,New
CUST002453,43,<30K,64,Excellent,2,1,1,1,1,0,1449.89,1,Standard
CUST002454,34,75-100K,56,Good,2,1,0,0,1,0,21120.61,1,Standard
CUST002455,55,100-150K,13,Very Good,1,1,1,0,1,0,1405.8,0,Standard
CUST002456,67,<30K,13,Very Good,4,1,1,0,0,0,1685.1,1,Standard
CUST002457,36,<30K,47,Very Good,1,1,1,0,1,0,17303.57,1,Standard
CUST002458,48,75-100K,68,Excellent,2,1,1,0,1,0,16872.35,0,Standard
CUST002459,52,50-75K,100,Fair,4,1,1,0,0,0,13069.8,0,Standard
CUST002460,52,50-75K,91,Very Good,6,1,1,1,0,0,5034.5,1,Standard
CUST002461,46,<30K,160,Very Good,3,1,1,0,0,0,4492.15,1,Standard
CUST002462,56,50-75K,41,Excellent,6,1,1,0,0,0,1205.82,1,Standard
CUST002463,52,<30K,114,Very Good,1,1,1,1,1,0,4842.23,1,Standard
CUST002464,26,50-75K,79,Excellent,2,1,1,0,0,0,2190.52,1,Standard
CUST002465,58,75-100K,108,Good,3,1,0,0,1,0,3967.97,1,Standard
CUST002466,58,30-50K,1,Very Good,1,1,0,1,0,0,77184.77,1,Premium
CUST002467,33,50-75K,162,Good,3,1,1,1,1,0,7245.49,1,Standard
CUST002468,45,>150K,30,Good,1,1,1,0,0,0,1299.37,1,Standard
CUST002469,55,75-100K,76,Good,1,1,1,1,0,0,21848.05,0,Standard
CUST002470,41,75-100K,6,Very Good,2,1,1,1,0,0,24621.11,0,New
CUST002471,61,50-75K,24,Excellent,2,1,0,1,0,0,27484.89,1,Standard
CUST002472,75,75-100K,15,Good,2,1,1,0,0,0,2774.02,1,Standard
CUST002473,33,<30K,16,Poor,3,1,1,0,0,0,4300.13,0,Standard
CUST002474,24,<30K,6,Very Good,2,1,1,1,1,0,1081.43,0,New
CUST002475,49,30-50K,78,Very Good,2,1,1,0,0,0,31925.83,0,Standard
CUST002476,55,50-75K,1,Excellent,3,1,1,0,0,0,5704.16,1,New
CUST002477,41,75-100K,17,Good,1,1,0,0,0,0,949.15,1,Standard
CUST002478,66,30-50K,9,Poor,2,1,0,0,0,0,35755.22,0,New
CUST002479,24,75-100K,42,Good,2,1,1,0,0,0,2177.09,1,Standard
CUST002480,55,75-100K,14,Fair,3,1,1,0,1,0,3060.98,0,Standard
CUST002481,35,50-75K,14,Good,2,1,1,1,0,0,1399.82,1,Standard
CUST002482,70,30-50K,32,Fair,3,1,1,0,1,0,1154.76,1,Standard
CUST002483,74,50-75K,50,Fair,4,1,1,0,1,0,7844.06,1,Standard
CUST002484,33,30-50K,6,Fair,5,0,0,1,0,0,2130.56,1,New
CUST002485,36,<30K,9,Excellent,1,1,1,0,1,0,788.4,1,New
CUST002486,57,>150K,13,Good,1,1,1,1,1,0,16141.49,0,Standard
CUST002487,39,<30K,174,Good,3,1,1,0,0,0,8989.23,1,Standard
CUST002488,44,<30K,24,Excellent,3,1,1,0,1,0,41998.97,1,Growth
CUST002489,45,100-150K,43,Very Good,2,1,1,0,0,0,3142.43,1,Standard
CUST002490,22,30-50K,13,Very Good,1,0,1,1,0,0,5156.73,0,Standard
CUST002491,44,75-100K,32,Very Good,5,1,0,0,0,0,6335.26,1,Standard
CUST002492,34,30-50K,3,Very Good,1,1,1,1,0,0,5810.68,1,New
CUST002493,37,30-50K,1,Very Good,1,0,1,0,0,0,6643.39,1,New
CUST002494,66,30-50K,30,Very Good,1,1,1,0,1,0,3343.99,0,Standard
CUST002495,26,30-50K,24,Excellent,2,1,1,0,0,0,565.24,0,Standard
CUST002496,57,50-75K,7,Good,2,1,1,1,0,0,6943.78,1,New
CUST002497,40,75-100K,55,Good,6,1,1,0,1,0,9799.76,0,Standard
CUST002498,40,50-75K,237,Excellent,2,1,1,0,0,0,3282.33,0,Standard
CUST002499,56,100-150K,24,Good,3,1,1,1,0,0,97092.1,1,Growth
CUST002500,50,<30K,47,Excellent,1,1,1,0,1,0,2772.24,0,Standard
CUST002501,53,50-75K,158,Poor,1,1,0,0,1,0,2320.29,0,Standard
CUST002502,59,50-75K,85,Good,1,0,0,0,0,0,8370.99,0,Standard
CUST002503,40,100-150K,29,Excellent,2,1,1,1,0,0,6516.04,1,Standard
CUST002504,35,<30K,64,Good,1,1,0,0,1,0,743.4,0,Standard
CUST002505,28,50-75K,6,Excellent,3,1,0,1,0,0,12785.35,1,New
CUST002506,32,100-150K,34,Excellent,2,1,1,0,0,0,2842.31,0,Standard
CUST002507,75,30-50K,15,Excellent,5,1,1,0,0,0,21723.84,1,Growth
CUST002508,63,100-150K,8,Good,3,0,1,1,0,0,7940.39,1,New
CUST002509,24,<30K,26,Very Good,5,1,1,0,0,0,3706.91,0,Standard
CUST002510,25,75-100K,6,Very Good,1,1,1,0,0,0,22694.76,1,New
CUST002511,52,100-150K,57,Very Good,3,1,1,0,0,0,2543.77,0,Standard
CUST002512,53,75-100K,29,Very Good,1,1,1,0,0,0,989.72,0,Standard
CUST002513,53,50-75K,36,Excellent,2,1,1,0,0,0,957.69,1,Standard
CUST002514,41,<30K,7,Very Good,2,1,1,0,0,0,6576.31,1,New
CUST002515,43,100-150K,7,Excellent,1,1,0,0,1,0,43671.79,1,New
CUST002516,49,50-75K,42,Poor,2,1,0,1,1,0,4141.78,1,Standard
CUST002517,46,<30K,201,Fair,1,1,0,0,1,0,12232.94,1,Standard
CUST002518,22,75-100K,4,Good,1,0,1,0,0,0,7141.63,0,New
CUST002519,41,50-75K,16,Good,1,1,1,0,0,0,2994.09,0,Standard
CUST002520,32,<30K,97,Very Good,3,1,1,1,0,0,672.41,1,Standard
CUST002521,47,30-50K,3,Fair,5,1,0,0,0,0,6001.22,0,New
CUST002522,75,<30K,100,Excellent,1,1,0,0,1,0,12904.27,1,Standard
CUST002523,50,50-75K,35,Good,3,0,1,1,0,0,8486.24,1,Standard
CUST002524,40,50-75K,25,Good,6,1,1,1,1,0,3269.59,0,Standard
CUST002525,58,50-75K,17,Good,3,1,0,1,1,0,2605.76,1,Standard
CUST002526,52,75-100K,16,Good,1,1,0,0,1,0,2297.22,1,Standard
CUST002527,51,100-150K,17,Poor,1,1,0,1,0,0,2229.29,1,Standard
CUST002528,54,50-75K,103,Fair,4,1,1,0,0,0,5187.58,1,Standard
CUST002529,75,<30K,61,Very Good,1,0,1,1,0,0,4072.48,1,Standard
CUST002530,28,75-100K,53,Fair,1,1,1,0,0,0,9017.63,1,Standard
CUST002531,52,50-75K,76,Good,2,1,0,0,1,0,1534.26,0,Standard
CUST002532,31,50-75K,14,Very Good,6,1,1,0,0,0,4762.01,1,Standard
CUST002533,53,50-75K,46,Fair,2,1,1,0,0,0,4712.59,1,Standard
CUST002534,31,30-50K,29,Good,2,1,1,0,0,0,2670.03,0,Standard
CUST002535,38,100-150K,73,Poor,1,1,0,1,1,0,7107.58,1,Standard
CUST002536,40,<30K,17,Good,2,1,1,1,0,0,1684.1,0,Standard
CUST002537,59,75-100K,49,Very Good,2,1,1,1,1,0,20560.39,1,Standard
CUST002538,58,<30K,102,Fair,3,1,0,0,0,0,8175.05,1,Standard
CUST002539,26,100-150K,24,Excellent,3,1,1,0,1,0,9446.94,1,Standard
CUST002540,45,<30K,3,Excellent,6,1,1,1,0,0,4509.31,0,New
CUST002541,34,<30K,34,Fair,2,1,0,0,0,0,3312.74,1,Standard
CUST002542,26,30-50K,20,Excellent,3,1,1,0,0,0,2066.42,0,Standard
CUST002543,41,30-50K,53,Good,3,1,0,0,1,0,1809.72,1,Standard
CUST002544,40,30-50K,144,Fair,1,1,0,1,0,0,784.61,1,Standard
CUST002545,75,50-75K,31,Poor,1,1,1,0,0,0,5494.04,1,Standard
CUST002546,51,50-75K,30,Good,1,0,0,0,0,0,11367.22,1,Standard
CUST002547,24,<30K,51,Very Good,3,1,1,1,1,0,1134.47,0,Standard
CUST002548,36,30-50K,5,Good,5,1,1,0,0,0,24036.38,0,Growth
CUST002549,60,75-100K,14,Very Good,5,1,1,1,0,0,744.55,1,Standard
CUST002550,75,75-100K,120,Very Good,2,1,1,0,0,0,13701.32,1,Standard
CUST002551,22,75-100K,53,Good,1,1,0,0,0,0,1781.79,0,Standard
CUST002552,22,75-100K,1,Very Good,6,1,0,0,0,0,17940.39,0,New
CUST002553,73,30-50K,10,Excellent,2,1,1,0,0,0,12277.95,1,New
CUST002554,50,<30K,55,Fair,1,1,1,1,0,0,118149.14,1,Standard
CUST002555,31,30-50K,69,Good,4,1,1,1,0,0,2326.31,0,Standard
CUST002556,53,75-100K,87,Good,2,1,0,1,0,0,500.0,1,Standard
CUST002557,22,>150K,16,Good,3,1,1,1,1,0,508.22,1,Standard
CUST002558,45,50-75K,128,Good,1,1,1,0,1,0,3837.88,1,Standard
CUST002559,49,<30K,38,Good,3,1,0,0,0,0,5986.25,1,Standard
CUST002560,58,<30K,57,Very Good,1,1,0,1,0,0,2077.69,1,Standard
CUST002561,29,30-50K,43,Very Good,5,1,1,0,0,0,7607.99,1,Standard
CUST002562,46,50-75K,6,Good,1,1,0,0,1,0,14358.84,1,New
CUST002563,31,<30K,158,Fair,1,1,1,1,1,0,9905.57,0,Standard
CUST002564,48,100-150K,6,Good,3,1,1,1,0,0,4686.5,1,New
CUST002565,31,30-50K,14,Good,1,1,0,0,1,0,1780.99,1,Standard
