customer_id,date,campaign_group,campaign_start_date,email_opened,clicked_offer,applied_for_card,card_activated,monthly_card_spend,revenue_generated
CUST000224,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000225,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000226,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000227,07/31/2024,Treatment,2024-07-01,Yes,Yes,No,No,$0.00,0.0
CUST000228,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000229,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000230,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000231,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000232,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000233,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000234,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000235,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,N/A
CUST000236,2024-07-31,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000237,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000238,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000239,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000240,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000241,"July 31, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000242,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000243,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000244,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000245,07/31/2024,Treatment,2024-07-01,No,No,Yes,Yes,$606.98,12.14
CUST000246,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000247,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000248,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,N/A
CUST000249,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000250,"July 31, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000251,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000252,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000253,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000254,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000255,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000256,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000257,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000258,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000259,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000260,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000261,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000262,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000263,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000264,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000265,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000266,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000267,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000268,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000269,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000270,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000271,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000272,"July 31, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000273,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000274,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000275,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000276,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000277,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000278,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000279,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000280,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000281,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000282,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000283,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000284,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000285,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000286,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000287,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000288,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000289,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000290,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000291,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000292,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000293,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000294,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000295,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000296,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000297,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000298,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000299,07/31/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,N/A
CUST000300,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000301,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000302,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000303,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST000304,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000305,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000306,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000307,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000308,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000309,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000310,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000311,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000312,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000313,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000314,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000315,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000316,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000317,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000318,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000319,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000320,"July 31, 2024",Treatment,2024-07-01,Yes,Yes,No,No,$0.00,0.0
CUST000321,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000322,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000323,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000324,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000325,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000326,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000327,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000328,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000329,2024-07-31,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000330,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000331,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000332,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000333,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000334,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000335,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000336,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000337,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000338,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000339,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000340,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000341,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000342,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000343,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000344,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000345,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000346,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000347,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000348,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000349,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000350,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000351,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000352,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000353,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000354,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000355,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,N/A
CUST000356,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000357,07/31/2024,Treatment,2024-07-01,No,No,Yes,Yes,$392.83,7.86
CUST000358,07/31/2024,Treatment,2024-07-01,Yes,Yes,Yes,No,$0.00,0.0
CUST000359,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000360,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000361,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000362,07/31/2024,Treatment,2024-07-01,Yes,Yes,No,No,$0.00,0.0
CUST000363,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000364,07/31/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000365,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000366,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000367,2024-07-31,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000368,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST000369,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000370,"July 31, 2024",Treatment,2024-07-01,No,No,Yes,No,$0.00,N/A
CUST000371,07/31/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000372,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000373,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000374,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000375,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000376,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000377,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000378,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000379,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000380,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000381,2024-07-31,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000382,"July 31, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000383,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000384,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000385,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000386,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000387,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000388,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000389,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000390,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000391,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000392,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000393,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000394,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000395,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST000396,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000397,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000398,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000399,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000400,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000401,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000402,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST000403,07/31/2024,Treatment,2024-07-01,Yes,Yes,No,No,$0.00,0.0
CUST000404,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000405,07/31/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000406,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000407,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000408,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000409,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000410,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000411,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000412,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000413,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000414,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000415,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000416,2024-07-31,Treatment,2024-07-01,No,No,Yes,Yes,$676.43,13.53
CUST000417,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000418,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,N/A
CUST000419,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000420,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST000421,"July 31, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000422,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000423,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000424,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000425,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000426,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000427,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000428,2024-07-31,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000429,"July 31, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000430,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000431,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000432,"July 31, 2024",Treatment,2024-07-01,Yes,Yes,No,No,$0.00,0.0
CUST000433,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000434,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000435,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000436,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000437,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000438,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000439,07/31/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000440,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000441,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000442,2024-07-31,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000443,2024-07-31,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000444,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000445,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000446,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000447,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000448,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000449,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000450,07/31/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000451,"July 31, 2024",Treatment,2024-07-01,Yes,Yes,Yes,No,$0.00,0.0
CUST000452,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000453,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000454,"July 31, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000455,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000456,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000457,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000458,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000459,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000460,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000461,2024-07-31,Treatment,2024-07-01,Yes,Yes,No,No,$0.00,0.0
CUST000462,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000463,07/31/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000464,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000465,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000466,07/31/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000467,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000468,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000469,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000470,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000471,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000472,2024-07-31,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000473,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000474,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000475,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000476,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000477,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000478,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000479,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000480,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000481,"July 31, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000482,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000483,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000484,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000485,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000486,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000487,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000488,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000489,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000490,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST000491,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000492,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000493,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000494,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST000495,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000496,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000497,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000498,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000499,"July 31, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000500,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000501,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000502,"July 31, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000503,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000504,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000505,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000506,"July 31, 2024",Treatment,2024-07-01,Yes,Yes,No,No,$0.00,N/A
CUST000507,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000508,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000509,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000510,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000511,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000512,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000513,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000514,07/31/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000515,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000516,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000517,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000518,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000519,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000520,07/31/2024,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000521,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000522,"July 31, 2024",Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000523,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000524,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000525,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000526,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000527,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000528,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000529,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000530,2024-07-31,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000531,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000532,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000533,07/31/2024,Treatment,2024-07-01,Yes,No,Yes,Yes,$394.04,7.88
CUST000534,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000535,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,N/A
CUST000536,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000537,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000538,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000539,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000540,07/31/2024,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000541,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000542,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000543,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000544,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000545,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000546,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000547,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000548,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000549,"July 31, 2024",Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000550,07/31/2024,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000551,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000552,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000553,2024-07-31,Control,2024-07-01,No,No,No,No,$0.00,0.0
CUST000554,2024-07-31,Treatment,2024-07-01,Yes,No,No,No,$0.00,0.0
CUST000555,2024-07-31,Treatment,2024-07-01,No,No,No,No,$0.00,0.0
CUST000556,"July 31, 2024",Control,2024-07-01,No,No,No,No,$0.00,0.0
